,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,socioprediction,exp(u),1+exp(u),p,totp
1255,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1257,1.1,93.994,-36.4,4.855,5191,1,-2.65028563,0.070631036,1.070631036,7%,0
1259,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1261,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1269,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1277,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1280,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1284,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1288,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1293,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1302,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1304,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1306,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1320,1.1,93.994,-36.4,4.855,5191,1,-2.65028563,0.070631036,1.070631036,7%,0
1322,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1323,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1324,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1325,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1326,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1331,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1333,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1340,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1344,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1346,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1347,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1351,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1354,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1362,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1367,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1368,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1369,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1373,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1374,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1375,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1378,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1383,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1384,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1387,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1389,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1397,1.1,93.994,-36.4,4.855,5191,1,-2.65028563,0.070631036,1.070631036,7%,0
1400,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1401,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1402,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1411,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1414,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1418,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1421,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1423,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1424,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1430,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1433,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1434,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1439,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1444,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1446,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1449,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1450,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1451,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1452,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1453,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1455,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1458,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1467,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1469,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1476,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1483,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1493,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1498,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1505,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1506,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1507,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1513,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1514,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1516,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1517,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1519,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1522,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1526,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1529,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1530,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1543,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1544,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1547,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1548,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1551,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1552,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1559,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1566,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1572,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1574,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1578,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1579,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1581,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1584,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1586,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1589,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1599,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1601,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1604,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1605,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1615,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1617,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1619,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1621,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1625,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1645,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1648,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1649,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1651,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1654,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1655,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1660,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1666,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1675,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1680,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1687,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1689,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1693,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1696,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1697,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1700,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1706,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1707,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1712,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1719,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1725,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1728,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1731,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1734,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1735,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1736,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1738,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1739,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1740,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1748,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1750,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1760,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1766,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1767,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1780,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1787,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1789,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1794,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1797,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1801,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1802,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1808,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1812,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1813,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1819,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1821,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1830,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1834,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1839,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1843,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1845,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1846,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1849,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1851,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1853,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1854,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1855,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1865,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1873,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1874,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1875,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1880,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1883,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1884,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1889,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1893,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1895,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1897,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1900,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1901,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1905,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1908,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1909,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1918,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1928,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1937,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1938,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1947,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1950,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1963,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1965,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1969,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1972,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1977,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1979,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1981,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1982,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1983,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1984,1.1,93.994,-36.4,4.855,5191,0,-2.65028563,0.070631036,1.070631036,7%,0
1989,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
1990,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
1991,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
1992,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
1993,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2012,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2013,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2014,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2017,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2018,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2021,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2028,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2030,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2032,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2033,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2035,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2043,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2055,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2058,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2061,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2062,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2063,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2064,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2065,1.1,93.994,-36.4,4.857,5191,1,-2.65012634,0.070642288,1.070642288,7%,0
2072,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2080,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2082,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2083,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2084,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2095,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2098,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2100,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2101,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2104,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2112,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2114,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2115,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2118,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2119,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2123,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2124,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2130,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2140,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2144,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2145,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2146,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2152,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2159,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2179,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2181,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2184,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2185,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2186,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2191,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2194,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2196,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2197,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2198,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2204,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2206,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2207,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2213,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2224,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2225,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2239,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2240,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2242,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2246,1.1,93.994,-36.4,4.857,5191,0,-2.65012634,0.070642288,1.070642288,7%,0
2251,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2253,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2254,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2255,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2257,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2259,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2266,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2270,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2271,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2273,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2279,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2280,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2281,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2284,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2287,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2289,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2291,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2292,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2293,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2294,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2298,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
2300,1.1,93.994,-36.4,4.856,5191,0,-2.650205985,0.070636661,1.070636661,7%,0
