"","contact","month","day_of_week","poutcome","duration","campaign","pdays","previous","y","mprediction"
"1552","telephone","may","thu","nonexistent",826,3,999,0,0,-1.65828146178542
"1559","telephone","may","thu","nonexistent",99,3,999,0,0,-4.69840801606928
"1566","telephone","may","thu","nonexistent",103,3,999,0,0,-4.68168104740747
"1572","telephone","may","thu","nonexistent",43,2,999,0,0,-4.85512539921765
"1574","telephone","may","thu","nonexistent",191,2,999,0,0,-4.2362275587307
"1578","telephone","may","thu","nonexistent",207,3,999,0,0,-4.24677986220043
"1579","telephone","may","thu","nonexistent",128,3,999,0,0,-4.57713749327116
"1581","telephone","may","fri","nonexistent",144,2,999,0,0,-4.40224981889315
"1584","telephone","may","fri","nonexistent",85,2,999,0,0,-4.64897260665484
"1586","telephone","may","fri","nonexistent",94,2,999,0,0,-4.61133692716577
"1589","telephone","may","fri","nonexistent",132,5,999,0,0,-4.68481125922947
"1599","telephone","may","fri","nonexistent",252,4,999,0,0,-4.10554202125822
"1601","telephone","may","fri","nonexistent",241,1,999,0,0,-3.91916065072731
"1604","telephone","may","fri","nonexistent",584,1,999,0,0,-2.48482308797715
"1605","telephone","may","fri","nonexistent",371,1,999,0,0,-3.3755341692185
"1615","telephone","may","fri","nonexistent",847,1,999,0,0,-1.38502489846318
"1617","telephone","may","fri","nonexistent",306,1,999,0,0,-3.64734740997291
"1619","telephone","may","fri","nonexistent",244,1,999,0,0,-3.90661542423095
"1621","telephone","may","fri","nonexistent",24,1,999,0,0,-4.82659870063047
"1625","telephone","may","fri","nonexistent",659,2,999,0,0,-2.24865260368519
"1645","telephone","may","fri","nonexistent",352,1,999,0,0,-3.4549872703621
"1648","telephone","may","fri","nonexistent",165,1,999,0,0,-4.23697305530169
"1649","telephone","may","fri","nonexistent",266,1,999,0,0,-3.814617096591
"1651","telephone","may","fri","nonexistent",410,1,999,0,0,-3.21244622476586
"1654","telephone","may","fri","nonexistent",171,1,999,0,0,-4.21188260230897
"1655","telephone","may","fri","nonexistent",70,3,999,0,0,-4.78915891725359
"1660","telephone","may","fri","nonexistent",127,1,999,0,0,-4.39587925758888
"1666","telephone","may","fri","nonexistent",155,1,999,0,0,-4.27879047695621
"1675","telephone","may","fri","nonexistent",75,1,999,0,0,-4.6133298501924
"1680","telephone","may","fri","nonexistent",86,2,999,0,0,-4.64479086448939
"1687","telephone","may","fri","nonexistent",123,1,999,0,0,-4.41260622625069
"1689","telephone","may","fri","nonexistent",219,1,999,0,0,-4.01115897836726
"1693","telephone","may","fri","nonexistent",249,3,999,0,0,-4.04062706963762
"1696","telephone","may","fri","nonexistent",172,1,999,0,0,-4.20770086014352
"1697","telephone","may","fri","nonexistent",122,1,999,0,0,-4.41678796841614
"1700","telephone","may","fri","nonexistent",117,2,999,0,0,-4.51515685736036
"1706","telephone","may","fri","nonexistent",38,1,999,0,0,-4.76805431031414
"1707","telephone","may","fri","nonexistent",164,1,999,0,0,-4.24115479746714
"1712","telephone","may","fri","nonexistent",258,2,999,0,0,-3.92553121203158
"1719","telephone","may","fri","nonexistent",213,2,999,0,0,-4.11370960947694
"1725","telephone","may","fri","nonexistent",64,1,999,0,0,-4.65932901401237
"1728","telephone","may","fri","nonexistent",205,1,999,0,0,-4.06970336868359
"1731","telephone","may","fri","nonexistent",322,1,999,0,0,-3.58043953532567
"1734","telephone","may","fri","nonexistent",211,2,999,0,0,-4.12207309380784
"1735","telephone","may","fri","nonexistent",156,2,999,0,0,-4.35206891290772
"1736","telephone","may","fri","nonexistent",471,2,999,0,0,-3.03482013079023
"1738","telephone","may","fri","nonexistent",544,1,999,0,0,-2.65209277459524
"1739","telephone","may","fri","nonexistent",143,1,999,0,0,-4.32897138294164
"1740","telephone","may","fri","nonexistent",200,3,999,0,0,-4.24553243574478
"1748","telephone","may","fri","nonexistent",230,2,999,0,0,-4.04261999266425
"1750","telephone","may","fri","nonexistent",135,1,999,0,0,-4.36242532026526
"1760","telephone","may","fri","nonexistent",134,1,999,0,0,-4.36660706243071
"1766","telephone","may","fri","nonexistent",70,1,999,0,0,-4.63423856101966
"1767","telephone","may","fri","nonexistent",1087,2,999,0,0,-0.458866956871579
"1780","telephone","may","fri","nonexistent",342,1,999,0,0,-3.49680469201662
"1787","telephone","may","fri","nonexistent",316,3,999,0,0,-3.76045034455231
"1789","telephone","may","fri","nonexistent",331,2,999,0,0,-3.62026403395356
"1794","telephone","may","fri","nonexistent",73,1,999,0,0,-4.6216933345233
"1797","telephone","may","fri","nonexistent",133,1,999,0,0,-4.37078880459616
"1801","telephone","may","fri","nonexistent",109,1,999,0,0,-4.47115061656702
"1802","telephone","may","fri","nonexistent",134,1,999,0,0,-4.36660706243071
"1808","telephone","may","fri","nonexistent",129,3,999,0,0,-4.5424361294919
"1812","telephone","may","fri","nonexistent",163,2,999,0,0,-4.32279671774956
"1813","telephone","may","fri","nonexistent",279,2,999,0,0,-3.83771462655708
"1819","telephone","may","fri","nonexistent",344,2,999,0,0,-3.56590138580268
"1821","telephone","may","fri","nonexistent",67,3,999,0,0,-4.80170414374995
"1830","telephone","may","fri","nonexistent",412,1,999,0,0,-3.20408274043496
"1834","telephone","may","fri","nonexistent",61,1,999,0,0,-4.67187424050873
"1839","telephone","may","fri","nonexistent",144,2,999,0,0,-4.40224981889315
"1843","telephone","may","fri","nonexistent",182,1,999,0,0,-4.165883438489
"1845","telephone","may","fri","nonexistent",204,2,999,0,0,-4.15134528896601
"1846","telephone","may","fri","nonexistent",296,2,999,0,0,-3.76662500974439
"1849","telephone","may","fri","nonexistent",338,4,999,0,0,-3.74591219502932
"1851","telephone","may","fri","nonexistent",188,2,999,0,0,-4.21825316361325
"1853","telephone","may","fri","nonexistent",1080,5,999,0,0,-0.720519686380636
"1854","telephone","may","fri","nonexistent",1461,2,999,0,0,1.1051046130076
"1855","telephone","may","fri","nonexistent",116,1,999,0,0,-4.44187842140885
"1865","telephone","may","fri","nonexistent",49,1,999,0,0,-4.72205514649416
"1873","telephone","may","fri","nonexistent",106,1,999,0,0,-4.48369584306338
"1874","telephone","may","fri","nonexistent",214,2,999,0,0,-4.10952786731148
"1875","telephone","may","fri","nonexistent",128,1,999,0,0,-4.39169751542342
"1880","telephone","may","fri","nonexistent",175,2,999,0,0,-4.27261581176413
"1883","telephone","may","fri","nonexistent",107,4,999,0,0,-4.71189463524881
"1884","telephone","may","fri","nonexistent",142,2,999,0,0,-4.41061330322405
"1889","telephone","may","fri","nonexistent",136,2,999,0,0,-4.43570375621677
"1893","telephone","may","fri","nonexistent",32,2,999,0,0,-4.87060494142381
"1895","telephone","may","fri","nonexistent",126,2,999,0,0,-4.47752117787129
"1897","telephone","may","fri","nonexistent",379,2,999,0,0,-3.41954041001185
"1900","telephone","may","fri","nonexistent",179,2,999,0,0,-4.25588884310232
"1901","telephone","may","fri","nonexistent",280,1,999,0,0,-3.75607270627467
"1905","telephone","may","fri","nonexistent",128,3,999,0,0,-4.54661787165735
"1908","telephone","may","fri","nonexistent",182,7,999,0,0,-4.63064450719078
"1909","telephone","may","fri","nonexistent",178,2,999,0,0,-4.26007058526777
"1918","telephone","may","fri","nonexistent",432,2,999,0,0,-3.19790807524287
"1928","telephone","may","fri","nonexistent",182,3,999,0,0,-4.32080379472292
"1937","telephone","may","fri","nonexistent",145,3,999,0,0,-4.47552825484466
"1938","telephone","may","fri","nonexistent",115,2,999,0,0,-4.52352034169127
"1947","telephone","may","fri","nonexistent",317,2,999,0,0,-3.67880842426989
"1950","telephone","may","fri","nonexistent",298,2,999,0,0,-3.75826152541349
"1963","telephone","may","fri","nonexistent",284,4,999,0,0,-3.97172627196375
"1965","telephone","may","fri","nonexistent",210,3,999,0,0,-4.20371501409026
"1969","telephone","may","fri","nonexistent",164,8,999,0,0,-4.78337604428588
"1972","telephone","may","fri","nonexistent",153,4,999,0,0,-4.51953449563801
"1977","telephone","may","fri","nonexistent",315,4,999,0,0,-3.84209226483472
"1979","telephone","may","fri","nonexistent",35,3,999,0,0,-4.93551989304442
"1981","telephone","may","fri","nonexistent",834,9,999,0,0,-2.05906897154977
"1982","telephone","may","fri","nonexistent",244,5,999,0,0,-4.21645613669881
"1983","telephone","may","fri","nonexistent",143,3,999,0,0,-4.48389173917557
"1984","telephone","may","fri","nonexistent",277,3,999,0,0,-3.92353828900495
"1989","telephone","may","mon","nonexistent",33,4,999,0,0,-5.19792886768018
"1990","telephone","may","mon","nonexistent",144,6,999,0,0,-4.8886758435489
"1991","telephone","may","mon","nonexistent",146,4,999,0,0,-4.72539200298406
"1992","telephone","may","mon","nonexistent",40,3,999,0,0,-5.09119649440505
"1993","telephone","may","mon","nonexistent",79,6,999,0,0,-5.1604890843033
"2012","telephone","may","mon","nonexistent",115,4,999,0,0,-4.85502601011309
"2013","telephone","may","mon","nonexistent",149,5,999,0,0,-4.79030695460467
"2014","telephone","may","mon","nonexistent",327,2,999,0,0,-3.81357631480326
"2017","telephone","may","mon","nonexistent",192,2,999,0,0,-4.37811150713933
"2018","telephone","may","mon","nonexistent",88,5,999,0,0,-5.04539322669726
"2021","telephone","may","mon","nonexistent",62,2,999,0,0,-4.92173798864814
"2028","telephone","may","mon","nonexistent",286,4,999,0,0,-4.13994809982073
"2030","telephone","may","mon","nonexistent",38,4,999,0,0,-5.17702015685292
"2032","telephone","may","mon","nonexistent",566,7,999,0,0,-3.20144082784497
"2033","telephone","may","mon","nonexistent",167,2,999,0,0,-4.48265506127564
"2035","telephone","may","mon","nonexistent",71,2,999,0,0,-4.88410230915906
"2043","telephone","may","mon","nonexistent",36,4,999,0,0,-5.18538364118382
"2055","telephone","may","mon","nonexistent",207,3,999,0,0,-4.39284555277451
"2058","telephone","may","mon","nonexistent",102,1,999,0,0,-4.67700812391308
"2061","telephone","may","mon","nonexistent",154,1,999,0,0,-4.45955753130955
"2062","telephone","may","mon","nonexistent",102,1,999,0,0,-4.67700812391308
"2063","telephone","may","mon","nonexistent",136,2,999,0,0,-4.61228906840466
"2064","telephone","may","mon","nonexistent",53,1,999,0,0,-4.88191349002024
"2065","telephone","may","mon","nonexistent",744,6,999,0,1,-2.37963054427748
"2072","telephone","may","mon","nonexistent",151,1,999,0,0,-4.47210275780591
"2080","telephone","may","mon","nonexistent",170,2,999,0,0,-4.47010983477928
"2082","telephone","may","mon","nonexistent",66,3,999,0,0,-4.98247119810329
"2083","telephone","may","mon","nonexistent",820,1,999,0,0,-1.67451724911829
"2084","telephone","may","mon","nonexistent",125,1,999,0,0,-4.58082805410767
"2095","telephone","may","mon","nonexistent",306,2,999,0,0,-3.90139290027776
"2098","telephone","may","mon","nonexistent",832,3,999,0,0,-1.77925669936678
"2100","telephone","may","mon","nonexistent",283,6,999,0,0,-4.30741368255102
"2101","telephone","may","mon","nonexistent",101,2,999,0,0,-4.75865004419549
"2104","telephone","may","mon","nonexistent",388,2,999,0,0,-3.55849004271067
"2112","telephone","may","mon","nonexistent",593,2,999,0,0,-2.70123289879293
"2114","telephone","may","mon","nonexistent",379,2,999,0,0,-3.59612572219974
"2115","telephone","may","mon","nonexistent",315,1,999,0,0,-3.78629704267173
"2118","telephone","may","mon","nonexistent",225,1,999,0,0,-4.16265383756244
"2119","telephone","may","mon","nonexistent",208,1,999,0,0,-4.23374345437513
"2123","telephone","may","mon","nonexistent",101,1,999,0,0,-4.68118986607853
"2124","telephone","may","mon","nonexistent",188,1,999,0,0,-4.31737829768417
"2130","telephone","may","mon","nonexistent",507,1,999,0,0,-2.98340254690487
"2140","telephone","may","mon","nonexistent",163,4,999,0,0,-4.65430238617137
"2144","telephone","may","mon","nonexistent",793,5,999,0,0,-2.09726500005335
"2145","telephone","may","mon","nonexistent",219,4,999,0,0,-4.42012482490604
"2146","telephone","may","mon","nonexistent",460,1,999,0,0,-3.17994442868113
"2152","telephone","may","mon","nonexistent",88,2,999,0,0,-4.81301269234637
"2159","telephone","may","mon","nonexistent",335,1,999,0,0,-3.70266219936268
"2179","telephone","may","mon","nonexistent",166,2,999,0,0,-4.48683680344109
"2181","telephone","may","mon","nonexistent",155,3,999,0,0,-4.61029614537803
"2184","telephone","may","mon","nonexistent",236,10,999,0,0,-4.81379627679513
"2185","telephone","may","mon","nonexistent",92,3,999,0,0,-4.87374590180153
"2186","telephone","may","mon","nonexistent",253,2,999,0,0,-4.12302523504674
"2191","telephone","may","mon","nonexistent",221,1,999,0,0,-4.17938080622425
"2194","telephone","may","mon","nonexistent",241,3,999,0,0,-4.25066631914913
"2196","telephone","may","mon","nonexistent",198,3,999,0,0,-4.43048123226358
"2197","telephone","may","mon","nonexistent",212,2,999,0,0,-4.29447666383028
"2198","telephone","may","mon","nonexistent",115,4,999,0,0,-4.85502601011309
"2204","telephone","may","mon","nonexistent",184,4,999,0,0,-4.56648580069687
"2206","telephone","may","mon","nonexistent",65,5,999,0,0,-5.14157329650267
"2207","telephone","may","mon","nonexistent",299,5,999,0,0,-4.16304562978682
"2213","telephone","may","mon","nonexistent",128,3,999,0,0,-4.72320318384524
"2224","telephone","may","mon","nonexistent",51,9,999,0,0,-5.50995839928686
"2225","telephone","may","mon","nonexistent",303,3,999,0,0,-3.99139830489108
"2239","telephone","may","mon","nonexistent",143,4,999,0,0,-4.73793722948042
"2240","telephone","may","mon","nonexistent",68,2,999,0,0,-4.89664753565542
"2242","telephone","may","mon","nonexistent",152,5,999,0,0,-4.77776172810831
"2246","telephone","may","mon","nonexistent",81,4,999,0,0,-4.99720524373847
"2251","telephone","may","tue","nonexistent",182,6,999,0,0,-4.49671066676793
"2253","telephone","may","tue","nonexistent",160,3,999,0,0,-4.35632846005699
"2254","telephone","may","tue","nonexistent",176,4,999,0,0,-4.36688076352672
"2255","telephone","may","tue","nonexistent",134,2,999,0,0,-4.38759357824179
"2257","telephone","may","tue","nonexistent",181,5,999,0,0,-4.42343223081642
"2259","telephone","may","tue","nonexistent",160,3,999,0,0,-4.35632846005699
"2266","telephone","may","tue","nonexistent",109,1,999,0,0,-4.41467695426113
"2270","telephone","may","tue","nonexistent",71,1,999,0,0,-4.57358315654832
"2271","telephone","may","tue","nonexistent",723,1,999,0,0,-1.84708726467339
"2273","telephone","may","tue","nonexistent",147,1,999,0,0,-4.25577075197394
"2279","telephone","may","tue","nonexistent",66,1,999,0,0,-4.59449186737558
"2280","telephone","may","tue","nonexistent",135,3,999,0,0,-4.4608720141933
"2281","telephone","may","tue","nonexistent",276,2,999,0,0,-3.79378619074755
"2284","telephone","may","tue","nonexistent",105,1,999,0,0,-4.43140392292294
"2287","telephone","may","tue","nonexistent",116,1,999,0,0,-4.38540475910297
"2289","telephone","may","tue","nonexistent",50,1,999,0,0,-4.66139974202282
"2291","telephone","may","tue","nonexistent",375,1,999,0,0,-3.30233353825081
"2292","telephone","may","tue","nonexistent",49,1,999,0,0,-4.66558148418827
"2293","telephone","may","tue","nonexistent",178,2,999,0,0,-4.20359692296188
"2294","telephone","may","tue","nonexistent",169,1,999,0,0,-4.16377242433399
"2298","telephone","may","tue","nonexistent",203,1,999,0,0,-4.02159319070861
"2300","telephone","may","tue","nonexistent",428,1,999,0,0,-3.08070120348183
"2304","telephone","may","tue","nonexistent",500,2,999,0,0,-2.85707594568623
"2305","telephone","may","tue","nonexistent",207,1,999,0,0,-4.0048662220468
"2307","telephone","may","tue","nonexistent",270,1,999,0,0,-3.7414164656233
"2310","telephone","may","tue","nonexistent",229,1,999,0,0,-3.91286789440685
"2311","telephone","may","tue","nonexistent",108,1,999,0,0,-4.41885869642659
"2314","telephone","may","tue","nonexistent",3366,3,999,0,0,9.05033692238326
"2316","telephone","may","tue","nonexistent",1000,1,999,0,1,-0.688744684843084
"2317","telephone","may","tue","nonexistent",618,1,999,0,1,-2.28617019204588
"2321","telephone","may","tue","nonexistent",218,1,999,0,0,-3.95886705822683
"2330","telephone","may","tue","nonexistent",62,3,999,0,0,-4.76613919227132
