contact,month,day_of_week,poutcome,duration,campaign,pdays,previous,y
telephone,may,tue,nonexistent,217,1,999,0,0
telephone,may,tue,nonexistent,87,1,999,0,0
telephone,may,tue,nonexistent,427,1,999,0,0
telephone,may,tue,nonexistent,189,1,999,0,0
telephone,may,tue,nonexistent,502,1,999,0,0
telephone,may,tue,nonexistent,260,1,999,0,0
telephone,may,tue,nonexistent,209,1,999,0,0
telephone,may,tue,nonexistent,179,1,999,0,0
telephone,may,tue,nonexistent,179,1,999,0,0
telephone,may,tue,nonexistent,69,1,999,0,0
telephone,may,tue,nonexistent,105,2,999,0,0
telephone,may,tue,nonexistent,266,3,999,0,0
telephone,may,tue,nonexistent,87,2,999,0,0
telephone,may,tue,nonexistent,524,2,999,0,0
telephone,may,tue,nonexistent,155,2,999,0,0
telephone,may,tue,nonexistent,162,2,999,0,0
telephone,may,tue,nonexistent,316,4,999,0,0
telephone,may,tue,nonexistent,352,2,999,0,0
telephone,may,tue,nonexistent,695,3,999,0,0
telephone,may,tue,nonexistent,76,4,999,0,0
telephone,may,tue,nonexistent,535,2,999,0,0
telephone,may,tue,nonexistent,310,2,999,0,0
telephone,may,tue,nonexistent,390,3,999,0,0
telephone,may,tue,nonexistent,369,1,999,0,0
telephone,may,tue,nonexistent,112,2,999,0,0
telephone,may,tue,nonexistent,79,1,999,0,0
telephone,may,tue,nonexistent,140,2,999,0,0
telephone,may,tue,nonexistent,315,1,999,0,0
telephone,may,tue,nonexistent,262,2,999,0,0
telephone,may,tue,nonexistent,174,2,999,0,0
telephone,may,tue,nonexistent,424,2,999,0,0
telephone,may,tue,nonexistent,135,1,999,0,0
telephone,may,tue,nonexistent,36,5,999,0,0
telephone,may,tue,nonexistent,1906,3,999,0,0
telephone,may,tue,nonexistent,219,2,999,0,0
telephone,may,tue,nonexistent,135,1,999,0,0
telephone,may,tue,nonexistent,147,2,999,0,0
telephone,may,tue,nonexistent,407,2,999,0,0
telephone,may,tue,nonexistent,402,4,999,0,0
telephone,may,tue,nonexistent,209,1,999,0,0
telephone,may,tue,nonexistent,92,2,999,0,0
telephone,may,tue,nonexistent,208,1,999,0,0
telephone,may,tue,nonexistent,193,1,999,0,0
telephone,may,tue,nonexistent,65,1,999,0,0
telephone,may,tue,nonexistent,284,2,999,0,0
telephone,may,tue,nonexistent,285,1,999,0,0
telephone,may,tue,nonexistent,231,1,999,0,0
telephone,may,tue,nonexistent,278,1,999,0,0
telephone,may,tue,nonexistent,389,1,999,0,0
telephone,may,tue,nonexistent,158,1,999,0,0
telephone,may,tue,nonexistent,78,2,999,0,0
telephone,may,tue,nonexistent,258,5,999,0,0
telephone,may,tue,nonexistent,87,1,999,0,0
telephone,may,tue,nonexistent,147,2,999,0,0
telephone,may,tue,nonexistent,635,1,999,0,0
telephone,may,tue,nonexistent,289,1,999,0,0
telephone,may,tue,nonexistent,170,3,999,0,0
telephone,may,tue,nonexistent,802,1,999,0,0
telephone,may,tue,nonexistent,381,2,999,0,0
telephone,may,tue,nonexistent,218,4,999,0,0
telephone,may,tue,nonexistent,57,2,999,0,0
telephone,may,tue,nonexistent,304,2,999,0,0
telephone,may,tue,nonexistent,241,3,999,0,0
telephone,may,tue,nonexistent,230,1,999,0,0
telephone,may,tue,nonexistent,79,4,999,0,0
telephone,may,tue,nonexistent,262,3,999,0,0
telephone,may,tue,nonexistent,392,2,999,0,0
telephone,may,tue,nonexistent,201,2,999,0,0
telephone,may,tue,nonexistent,145,1,999,0,0
telephone,may,tue,nonexistent,252,1,999,0,0
telephone,may,tue,nonexistent,329,1,999,0,0
telephone,may,tue,nonexistent,328,2,999,0,0
telephone,may,tue,nonexistent,191,2,999,0,0
telephone,may,tue,nonexistent,116,2,999,0,0
telephone,may,tue,nonexistent,246,1,999,0,0
telephone,may,tue,nonexistent,532,2,999,0,0
telephone,may,tue,nonexistent,293,1,999,0,0
telephone,may,tue,nonexistent,416,3,999,0,0
telephone,may,tue,nonexistent,37,2,999,0,0
telephone,may,tue,nonexistent,132,2,999,0,0
telephone,may,tue,nonexistent,530,2,999,0,0
telephone,may,tue,nonexistent,175,3,999,0,0
telephone,may,tue,nonexistent,90,5,999,0,0
telephone,may,tue,nonexistent,524,2,999,0,0
telephone,may,tue,nonexistent,29,3,999,0,0
telephone,may,tue,nonexistent,311,2,999,0,0
telephone,may,tue,nonexistent,412,1,999,0,0
telephone,may,tue,nonexistent,211,2,999,0,0
telephone,may,tue,nonexistent,312,3,999,0,0
telephone,may,tue,nonexistent,392,1,999,0,0
telephone,may,tue,nonexistent,191,1,999,0,0
telephone,may,tue,nonexistent,284,2,999,0,0
telephone,may,tue,nonexistent,328,1,999,0,0
telephone,may,tue,nonexistent,100,1,999,0,0
telephone,may,tue,nonexistent,226,1,999,0,0
telephone,may,tue,nonexistent,507,1,999,0,0
telephone,may,tue,nonexistent,333,2,999,0,0
telephone,may,tue,nonexistent,128,2,999,0,0
telephone,may,tue,nonexistent,322,2,999,0,0
telephone,may,tue,nonexistent,202,4,999,0,0
telephone,may,tue,nonexistent,92,2,999,0,0
telephone,may,tue,nonexistent,205,2,999,0,0
telephone,may,tue,nonexistent,739,3,999,0,0
telephone,may,tue,nonexistent,273,2,999,0,0
telephone,may,tue,nonexistent,339,3,999,0,0
telephone,may,tue,nonexistent,262,1,999,0,0
telephone,may,tue,nonexistent,308,3,999,0,0
telephone,may,tue,nonexistent,467,2,999,0,0
telephone,may,tue,nonexistent,245,2,999,0,0
telephone,may,tue,nonexistent,160,3,999,0,0
telephone,may,tue,nonexistent,189,2,999,0,0
telephone,may,tue,nonexistent,477,1,999,0,0
telephone,may,tue,nonexistent,65,3,999,0,0
telephone,may,tue,nonexistent,191,1,999,0,0
telephone,may,tue,nonexistent,196,2,999,0,0
telephone,may,tue,nonexistent,221,2,999,0,0
telephone,may,tue,nonexistent,197,2,999,0,0
telephone,may,tue,nonexistent,178,2,999,0,0
telephone,may,tue,nonexistent,221,2,999,0,0
telephone,may,tue,nonexistent,64,2,999,0,0
telephone,may,tue,nonexistent,75,2,999,0,0
telephone,may,tue,nonexistent,400,2,999,0,0
telephone,may,tue,nonexistent,378,3,999,0,0
telephone,may,tue,nonexistent,118,2,999,0,0
telephone,may,tue,nonexistent,1597,2,999,0,1
telephone,may,tue,nonexistent,346,2,999,0,0
telephone,may,tue,nonexistent,107,2,999,0,0
telephone,may,tue,nonexistent,60,3,999,0,0
telephone,may,tue,nonexistent,276,2,999,0,0
telephone,may,tue,nonexistent,176,2,999,0,0
telephone,may,tue,nonexistent,390,2,999,0,0
telephone,may,tue,nonexistent,251,3,999,0,0
telephone,may,tue,nonexistent,716,2,999,0,0
telephone,may,tue,nonexistent,189,3,999,0,0
telephone,may,tue,nonexistent,125,2,999,0,0
telephone,may,tue,nonexistent,234,2,999,0,0
telephone,may,tue,nonexistent,79,2,999,0,0
telephone,may,tue,nonexistent,13,6,999,0,0
telephone,may,tue,nonexistent,296,3,999,0,0
telephone,may,tue,nonexistent,114,2,999,0,0
telephone,may,tue,nonexistent,283,3,999,0,0
telephone,may,tue,nonexistent,109,2,999,0,0
telephone,may,tue,nonexistent,132,2,999,0,0
telephone,may,tue,nonexistent,144,2,999,0,0
telephone,may,tue,nonexistent,121,2,999,0,0
telephone,may,tue,nonexistent,95,3,999,0,0
telephone,may,tue,nonexistent,31,3,999,0,0
telephone,may,tue,nonexistent,112,3,999,0,0
telephone,may,tue,nonexistent,161,2,999,0,0
telephone,may,tue,nonexistent,87,4,999,0,0
telephone,may,tue,nonexistent,593,2,999,0,0
telephone,may,tue,nonexistent,99,2,999,0,0
telephone,may,tue,nonexistent,198,2,999,0,0
telephone,may,tue,nonexistent,285,2,999,0,0
telephone,may,tue,nonexistent,190,3,999,0,0
telephone,may,tue,nonexistent,172,5,999,0,0
telephone,may,tue,nonexistent,178,2,999,0,0
telephone,may,tue,nonexistent,174,2,999,0,0
telephone,may,tue,nonexistent,631,2,999,0,0
telephone,may,tue,nonexistent,152,3,999,0,0
telephone,may,tue,nonexistent,176,5,999,0,0
telephone,may,tue,nonexistent,32,3,999,0,0
telephone,may,tue,nonexistent,1529,2,999,0,0
telephone,may,tue,nonexistent,254,2,999,0,0
telephone,may,tue,nonexistent,214,2,999,0,0
telephone,may,tue,nonexistent,147,3,999,0,0
telephone,may,tue,nonexistent,800,4,999,0,0
telephone,may,tue,nonexistent,106,2,999,0,0
telephone,may,tue,nonexistent,135,2,999,0,0
telephone,may,tue,nonexistent,112,4,999,0,0
telephone,may,tue,nonexistent,222,2,999,0,0
telephone,may,tue,nonexistent,314,3,999,0,0
telephone,may,tue,nonexistent,421,2,999,0,0
telephone,may,tue,nonexistent,410,2,999,0,0
telephone,may,tue,nonexistent,207,3,999,0,0
telephone,may,tue,nonexistent,239,2,999,0,0
telephone,may,tue,nonexistent,83,4,999,0,0
telephone,may,tue,nonexistent,160,3,999,0,0
telephone,may,tue,nonexistent,42,3,999,0,0
telephone,may,tue,nonexistent,55,2,999,0,0
telephone,may,tue,nonexistent,157,2,999,0,0
telephone,may,tue,nonexistent,303,3,999,0,0
telephone,may,tue,nonexistent,336,3,999,0,0
telephone,may,tue,nonexistent,233,2,999,0,0
telephone,may,tue,nonexistent,211,2,999,0,0
telephone,may,tue,nonexistent,88,5,999,0,0
telephone,may,tue,nonexistent,139,2,999,0,0
telephone,may,tue,nonexistent,329,3,999,0,0
telephone,may,tue,nonexistent,305,2,999,0,0
telephone,may,tue,nonexistent,206,2,999,0,0
telephone,may,tue,nonexistent,128,2,999,0,0
telephone,may,tue,nonexistent,122,3,999,0,0
telephone,may,tue,nonexistent,343,3,999,0,0
telephone,may,tue,nonexistent,126,2,999,0,0
telephone,may,tue,nonexistent,249,3,999,0,0
telephone,may,tue,nonexistent,59,3,999,0,0
telephone,may,tue,nonexistent,166,3,999,0,0
telephone,may,tue,nonexistent,190,3,999,0,0
telephone,may,tue,nonexistent,216,2,999,0,0
telephone,may,wed,nonexistent,51,3,999,0,0
telephone,may,wed,nonexistent,169,3,999,0,0
telephone,may,wed,nonexistent,148,3,999,0,0
telephone,may,wed,nonexistent,132,3,999,0,0
telephone,may,wed,nonexistent,117,3,999,0,0
telephone,may,wed,nonexistent,275,4,999,0,0
telephone,may,wed,nonexistent,124,2,999,0,0
telephone,may,wed,nonexistent,118,3,999,0,0
telephone,may,wed,nonexistent,479,2,999,0,0
telephone,may,wed,nonexistent,285,3,999,0,0
telephone,may,wed,nonexistent,322,2,999,0,0
telephone,may,wed,nonexistent,202,2,999,0,0
telephone,may,wed,nonexistent,162,2,999,0,0
telephone,may,wed,nonexistent,216,3,999,0,0
telephone,may,wed,nonexistent,195,2,999,0,0
telephone,may,wed,nonexistent,96,2,999,0,0
telephone,may,wed,nonexistent,149,2,999,0,0
telephone,may,wed,nonexistent,720,2,999,0,0
telephone,may,wed,nonexistent,92,2,999,0,0
telephone,may,wed,nonexistent,188,2,999,0,0
telephone,may,wed,nonexistent,70,2,999,0,0
telephone,may,wed,nonexistent,141,3,999,0,0
telephone,may,wed,nonexistent,395,2,999,0,0
telephone,may,wed,nonexistent,629,2,999,0,0
telephone,may,wed,nonexistent,261,3,999,0,0
telephone,may,wed,nonexistent,502,1,999,0,0
telephone,may,wed,nonexistent,446,1,999,0,0
telephone,may,wed,nonexistent,131,3,999,0,0
telephone,may,wed,nonexistent,198,3,999,0,0
telephone,may,wed,nonexistent,312,1,999,0,0
telephone,may,wed,nonexistent,275,6,999,0,0
telephone,may,wed,nonexistent,120,2,999,0,0
telephone,may,wed,nonexistent,333,4,999,0,0
telephone,may,wed,nonexistent,113,1,999,0,0
telephone,may,wed,nonexistent,150,1,999,0,0
telephone,may,wed,nonexistent,91,1,999,0,0
telephone,may,wed,nonexistent,296,1,999,0,0
telephone,may,wed,nonexistent,128,3,999,0,0
telephone,may,wed,nonexistent,298,1,999,0,0
telephone,may,wed,nonexistent,326,1,999,0,0
telephone,may,wed,nonexistent,292,1,999,0,0
telephone,may,wed,nonexistent,215,1,999,0,0
telephone,may,wed,nonexistent,97,1,999,0,0
telephone,may,wed,nonexistent,32,1,999,0,0
telephone,may,wed,nonexistent,162,1,999,0,0
telephone,may,wed,nonexistent,421,1,999,0,0
telephone,may,wed,nonexistent,268,1,999,0,0
telephone,may,wed,nonexistent,232,1,999,0,0
telephone,may,wed,nonexistent,152,3,999,0,0
telephone,may,wed,nonexistent,104,2,999,0,0
telephone,may,wed,nonexistent,852,1,999,0,0
telephone,may,wed,nonexistent,159,2,999,0,0
telephone,may,wed,nonexistent,416,2,999,0,0
telephone,may,wed,nonexistent,174,1,999,0,0
telephone,may,wed,nonexistent,139,1,999,0,0
telephone,may,wed,nonexistent,193,1,999,0,0
telephone,may,wed,nonexistent,294,1,999,0,0
telephone,may,wed,nonexistent,102,1,999,0,0
telephone,may,wed,nonexistent,124,1,999,0,0
telephone,may,wed,nonexistent,143,1,999,0,0
telephone,may,wed,nonexistent,231,1,999,0,0
telephone,may,wed,nonexistent,128,1,999,0,0
telephone,may,wed,nonexistent,74,1,999,0,0
telephone,may,wed,nonexistent,105,2,999,0,0
telephone,may,wed,nonexistent,992,1,999,0,1
telephone,may,wed,nonexistent,168,1,999,0,0
telephone,may,wed,nonexistent,250,1,999,0,0
telephone,may,wed,nonexistent,254,1,999,0,0
telephone,may,wed,nonexistent,149,1,999,0,0
telephone,may,wed,nonexistent,133,2,999,0,0
telephone,may,wed,nonexistent,374,1,999,0,0
telephone,may,wed,nonexistent,425,6,999,0,0
telephone,may,wed,nonexistent,207,1,999,0,0
telephone,may,wed,nonexistent,464,1,999,0,0
telephone,may,wed,nonexistent,439,1,999,0,0
telephone,may,wed,nonexistent,83,3,999,0,0
telephone,may,wed,nonexistent,732,2,999,0,1
telephone,may,wed,nonexistent,149,1,999,0,0
telephone,may,wed,nonexistent,142,1,999,0,0
telephone,may,wed,nonexistent,121,1,999,0,0
telephone,may,wed,nonexistent,359,1,999,0,0
telephone,may,wed,nonexistent,112,1,999,0,0
telephone,may,wed,nonexistent,274,4,999,0,0
telephone,may,wed,nonexistent,325,2,999,0,0
telephone,may,wed,nonexistent,1521,1,999,0,0
telephone,may,wed,nonexistent,216,1,999,0,0
telephone,may,wed,nonexistent,161,1,999,0,0
telephone,may,wed,nonexistent,122,2,999,0,0
telephone,may,wed,nonexistent,800,1,999,0,0
telephone,may,wed,nonexistent,615,1,999,0,0
telephone,may,wed,nonexistent,111,1,999,0,0
telephone,may,wed,nonexistent,359,1,999,0,0
telephone,may,wed,nonexistent,327,3,999,0,0
telephone,may,wed,nonexistent,236,1,999,0,0
telephone,may,wed,nonexistent,227,1,999,0,0
telephone,may,wed,nonexistent,109,1,999,0,0
telephone,may,wed,nonexistent,492,2,999,0,0
telephone,may,wed,nonexistent,298,1,999,0,0
telephone,may,wed,nonexistent,83,2,999,0,0
telephone,may,wed,nonexistent,241,2,999,0,0
telephone,may,wed,nonexistent,1138,1,999,0,1
telephone,may,wed,nonexistent,131,1,999,0,0
telephone,may,wed,nonexistent,123,1,999,0,0
telephone,may,wed,nonexistent,125,1,999,0,0
telephone,may,wed,nonexistent,295,2,999,0,0
telephone,may,wed,nonexistent,287,1,999,0,0
telephone,may,wed,nonexistent,109,1,999,0,0
telephone,may,wed,nonexistent,140,2,999,0,0
telephone,may,wed,nonexistent,52,1,999,0,0
telephone,may,wed,nonexistent,233,1,999,0,0
telephone,may,wed,nonexistent,254,1,999,0,0
telephone,may,wed,nonexistent,255,1,999,0,0
telephone,may,wed,nonexistent,126,1,999,0,0
telephone,may,wed,nonexistent,184,2,999,0,0
telephone,may,wed,nonexistent,591,1,999,0,1
telephone,may,wed,nonexistent,294,1,999,0,0
telephone,may,wed,nonexistent,285,1,999,0,0
telephone,may,wed,nonexistent,173,1,999,0,0
telephone,may,wed,nonexistent,336,1,999,0,0
telephone,may,wed,nonexistent,344,1,999,0,0
telephone,may,wed,nonexistent,786,1,999,0,1
telephone,may,wed,nonexistent,153,1,999,0,0
telephone,may,wed,nonexistent,99,2,999,0,0
telephone,may,wed,nonexistent,243,1,999,0,0
telephone,may,wed,nonexistent,260,1,999,0,0
telephone,may,wed,nonexistent,164,2,999,0,0
telephone,may,wed,nonexistent,255,2,999,0,0
telephone,may,wed,nonexistent,47,1,999,0,0
telephone,may,wed,nonexistent,110,2,999,0,0
telephone,may,wed,nonexistent,463,1,999,0,0
telephone,may,wed,nonexistent,192,1,999,0,0
telephone,may,wed,nonexistent,388,7,999,0,0
telephone,may,wed,nonexistent,221,1,999,0,0
telephone,may,wed,nonexistent,25,1,999,0,0
telephone,may,wed,nonexistent,256,6,999,0,0
telephone,may,wed,nonexistent,104,1,999,0,0
telephone,may,wed,nonexistent,283,2,999,0,0
telephone,may,wed,nonexistent,448,1,999,0,0
telephone,may,wed,nonexistent,127,1,999,0,0
telephone,may,wed,nonexistent,378,1,999,0,0
telephone,may,wed,nonexistent,67,1,999,0,0
telephone,may,wed,nonexistent,221,2,999,0,0
telephone,may,wed,nonexistent,150,1,999,0,0
telephone,may,wed,nonexistent,144,2,999,0,0
telephone,may,wed,nonexistent,296,2,999,0,0
telephone,may,wed,nonexistent,161,1,999,0,0
telephone,may,wed,nonexistent,401,2,999,0,0
telephone,may,wed,nonexistent,435,2,999,0,0
telephone,may,wed,nonexistent,388,1,999,0,0
telephone,may,wed,nonexistent,245,1,999,0,0
telephone,may,wed,nonexistent,143,1,999,0,0
telephone,may,wed,nonexistent,423,1,999,0,0
telephone,may,wed,nonexistent,231,1,999,0,0
telephone,may,wed,nonexistent,181,1,999,0,0
telephone,may,wed,nonexistent,107,1,999,0,0
telephone,may,wed,nonexistent,227,1,999,0,0
telephone,may,wed,nonexistent,69,1,999,0,0
telephone,may,wed,nonexistent,799,1,999,0,0
telephone,may,wed,nonexistent,109,1,999,0,0
telephone,may,wed,nonexistent,127,1,999,0,0
telephone,may,wed,nonexistent,45,1,999,0,0
telephone,may,wed,nonexistent,120,1,999,0,0
telephone,may,wed,nonexistent,68,3,999,0,0
telephone,may,wed,nonexistent,180,2,999,0,0
telephone,may,wed,nonexistent,112,3,999,0,0
telephone,may,wed,nonexistent,444,1,999,0,0
telephone,may,wed,nonexistent,246,2,999,0,0
telephone,may,wed,nonexistent,148,4,999,0,0
telephone,may,wed,nonexistent,223,3,999,0,0
telephone,may,wed,nonexistent,566,2,999,0,0
telephone,may,wed,nonexistent,274,2,999,0,0
telephone,may,wed,nonexistent,49,3,999,0,0
telephone,may,wed,nonexistent,97,2,999,0,0
telephone,may,wed,nonexistent,376,2,999,0,0
telephone,may,wed,nonexistent,421,2,999,0,0
telephone,may,wed,nonexistent,511,2,999,0,0
telephone,may,wed,nonexistent,121,2,999,0,0
telephone,may,wed,nonexistent,157,2,999,0,0
telephone,may,wed,nonexistent,101,1,999,0,0
telephone,may,wed,nonexistent,328,2,999,0,0
telephone,may,wed,nonexistent,19,1,999,0,0
telephone,may,wed,nonexistent,866,2,999,0,0
telephone,may,wed,nonexistent,229,3,999,0,0
telephone,may,wed,nonexistent,154,2,999,0,0
telephone,may,wed,nonexistent,56,1,999,0,0
telephone,may,wed,nonexistent,199,1,999,0,0
telephone,may,wed,nonexistent,117,1,999,0,0
telephone,may,wed,nonexistent,1581,2,999,0,0
telephone,may,wed,nonexistent,185,1,999,0,0
telephone,may,wed,nonexistent,202,1,999,0,0
telephone,may,wed,nonexistent,279,1,999,0,0
telephone,may,wed,nonexistent,180,5,999,0,0
telephone,may,wed,nonexistent,530,2,999,0,0
telephone,may,wed,nonexistent,129,5,999,0,0
telephone,may,wed,nonexistent,60,1,999,0,0
telephone,may,wed,nonexistent,432,1,999,0,0
telephone,may,wed,nonexistent,516,1,999,0,0
telephone,may,wed,nonexistent,617,1,999,0,0
telephone,may,wed,nonexistent,179,2,999,0,0
telephone,may,wed,nonexistent,125,2,999,0,0
telephone,may,wed,nonexistent,262,2,999,0,0
telephone,may,wed,nonexistent,396,2,999,0,0
telephone,may,wed,nonexistent,294,2,999,0,0
telephone,may,wed,nonexistent,171,2,999,0,0
telephone,may,wed,nonexistent,614,2,999,0,0
telephone,may,wed,nonexistent,118,3,999,0,0
telephone,may,wed,nonexistent,485,4,999,0,0
telephone,may,wed,nonexistent,406,2,999,0,0
telephone,may,wed,nonexistent,287,1,999,0,0
telephone,may,wed,nonexistent,216,2,999,0,0
telephone,may,wed,nonexistent,37,2,999,0,0
telephone,may,wed,nonexistent,650,1,999,0,0
telephone,may,wed,nonexistent,590,3,999,0,0
telephone,may,wed,nonexistent,55,1,999,0,0
telephone,may,wed,nonexistent,166,1,999,0,0
telephone,may,wed,nonexistent,371,2,999,0,0
telephone,may,wed,nonexistent,48,1,999,0,0
telephone,may,wed,nonexistent,72,1,999,0,0
telephone,may,wed,nonexistent,55,1,999,0,0
telephone,may,wed,nonexistent,92,1,999,0,0
telephone,may,wed,nonexistent,196,2,999,0,0
telephone,may,wed,nonexistent,96,1,999,0,0
telephone,may,wed,nonexistent,144,1,999,0,0
telephone,may,wed,nonexistent,474,1,999,0,0
telephone,may,wed,nonexistent,559,1,999,0,0
telephone,may,wed,nonexistent,1101,1,999,0,0
telephone,may,wed,nonexistent,229,3,999,0,0
telephone,may,wed,nonexistent,236,2,999,0,0
telephone,may,wed,nonexistent,164,1,999,0,0
telephone,may,wed,nonexistent,93,1,999,0,0
telephone,may,wed,nonexistent,123,1,999,0,0
telephone,may,wed,nonexistent,912,2,999,0,0
telephone,may,wed,nonexistent,209,2,999,0,0
telephone,may,wed,nonexistent,485,1,999,0,0
telephone,may,wed,nonexistent,206,2,999,0,0
telephone,may,wed,nonexistent,239,2,999,0,0
telephone,may,wed,nonexistent,311,1,999,0,0
telephone,may,wed,nonexistent,362,1,999,0,0
telephone,may,wed,nonexistent,274,1,999,0,0
telephone,may,wed,nonexistent,163,1,999,0,0
telephone,may,wed,nonexistent,345,1,999,0,0
telephone,may,wed,nonexistent,329,1,999,0,0
telephone,may,wed,nonexistent,68,1,999,0,0
telephone,may,wed,nonexistent,143,3,999,0,0
telephone,may,wed,nonexistent,214,2,999,0,0
telephone,may,wed,nonexistent,1062,1,999,0,0
